0,南美解放者杯,2017-03-17 08:45,桑托斯 vs 最强者,-81972,0,0,0
0,NBA,2017-03-17 10:35,金州勇士 vs 奥兰多魔术,0,640,0,0
0,哈萨克斯坦超级联赛,2017-03-17 17:00,塔拉兹 vs 阿拉木图凯拉特,-47997,2040,-1500,0
0,越南V.联赛,2017-03-17 18:00,广南 vs XSKT 芹苴,6950,0,0,120
0,澳大利亚布里斯班超级联赛后备队联赛,2017-03-17 18:30,洛根利泰柠 (R) vs 卡帕拉巴 (R),4000,0,0,0
0,阿塞拜疆甲级联赛,2017-03-17 19:00,扎卡塔拉 vs MOIK 巴古,-4000,0,0,0
0,阿塞拜疆甲级联赛,2017-03-17 19:00,沙鲁尔FK vs 明格切维尔,4000,0,0,0
0,阿塞拜疆甲级联赛,2017-03-17 19:00,沙赫达格 vs 卡萨克斯,2000,0,0,0
0,哈萨克斯坦超级联赛,2017-03-17 19:30,阿斯塔纳 vs 安察利克乌拉尔,5000,2249,0,0
0,以色列甲级联赛,2017-03-17 21:00,柏纳洛德夏普尔 vs 阿科夏普尔,697,0,0,0
0,埃及超级联赛,2017-03-17 21:00,德特捷德 vs 坦塔,-11460,0,0,0
0,以色列甲级联赛,2017-03-17 21:00,尼坦亚马卡比 vs 卡塔蒙耶路撒冷,0,0,240,0
0,以色列甲级联赛,2017-03-17 21:00,哈萨隆 vs 里雄莱锡安夏普尔,4000,0,0,0
0,阿尔及利亚乙级联赛,2017-03-17 22:00,马斯卡拉 vs 比斯克拉,5000,0,0,0
0,阿尔及利亚乙级联赛,2017-03-17 22:00,阿尔巴 vs 保法利克,-6000,0,0,0
0,阿尔及利亚乙级联赛,2017-03-17 22:00,法克罗姆 vs 克莱夫,-1000,0,0,0
0,SPL U20联赛,2017-03-17 22:00,邓迪联 (U20)  vs 凯尔特人 (U20),-1000,500,200,0
0,阿尔及利亚乙级联赛,2017-03-17 22:00,伊尤马 vs 库鲁布,3000,0,0,0
0,阿尔及利亚乙级联赛,2017-03-17 22:00,塞伊达 vs JSM 比捷亚 ,-3897,0,0,0
0,阿尔及利亚乙级联赛,2017-03-17 22:00,帕拉杜 vs 阿玛拉布萨达,5950,0,-400,0
